row_id,split,phrase_family,phrase,frame,entity,proposed_label,sample_type,reviewer_1_label,reviewer_2_label,reviewer_1_type,reviewer_2_type,adjudicated_label,adjudicated_type,ambiguous_flag,unrelated_flag,notes,review_status
public_train_v2:registry_id:train_v2_registry_licensing_dossier_marker:public_train_v2-frame-1:public_train_v2-entity-4,public_train_v2,train_v2_registry_licensing_dossier_marker,licensing dossier marker,Resolve this public attribute request about ember catalog subject: licensing dossier marker.,ember catalog subject,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_licensing_dossier_marker:public_train_v2-frame-2:public_train_v2-entity-5,public_train_v2,train_v2_registry_licensing_dossier_marker,licensing dossier marker,The descriptor attached to fern reference card reads 'licensing dossier marker'; name its relation.,fern reference card,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_notarial_catalog_handle:public_train_v2-frame-0:public_train_v2-entity-4,public_train_v2,train_v2_registry_notarial_catalog_handle,notarial catalog handle,"In the open schema for ember catalog subject, choose the slot described by: notarial catalog handle.",ember catalog subject,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_notarial_catalog_handle:public_train_v2-frame-1:public_train_v2-entity-5,public_train_v2,train_v2_registry_notarial_catalog_handle,notarial catalog handle,Resolve this public attribute request about fern reference card: notarial catalog handle.,fern reference card,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_notarial_catalog_handle:public_train_v2-frame-2:public_train_v2-entity-0,public_train_v2,train_v2_registry_notarial_catalog_handle,notarial catalog handle,The descriptor attached to alder research card reads 'notarial catalog handle'; name its relation.,alder research card,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_civil_filing_locator:public_train_v2-frame-0:public_train_v2-entity-5,public_train_v2,train_v2_registry_civil_filing_locator,civil filing locator,"In the open schema for fern reference card, choose the slot described by: civil filing locator.",fern reference card,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_civil_filing_locator:public_train_v2-frame-1:public_train_v2-entity-0,public_train_v2,train_v2_registry_civil_filing_locator,civil filing locator,Resolve this public attribute request about alder research card: civil filing locator.,alder research card,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_civil_filing_locator:public_train_v2-frame-2:public_train_v2-entity-1,public_train_v2,train_v2_registry_civil_filing_locator,civil filing locator,The descriptor attached to brook public dossier reads 'civil filing locator'; name its relation.,brook public dossier,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_institutional_accession_pointer:public_train_v2-frame-0:public_train_v2-entity-0,public_train_v2,train_v2_registry_institutional_accession_pointer,institutional accession pointer,"In the open schema for alder research card, choose the slot described by: institutional accession pointer.",alder research card,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_institutional_accession_pointer:public_train_v2-frame-1:public_train_v2-entity-1,public_train_v2,train_v2_registry_institutional_accession_pointer,institutional accession pointer,Resolve this public attribute request about brook public dossier: institutional accession pointer.,brook public dossier,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_institutional_accession_pointer:public_train_v2-frame-2:public_train_v2-entity-2,public_train_v2,train_v2_registry_institutional_accession_pointer,institutional accession pointer,The descriptor attached to copper civic profile reads 'institutional accession pointer'; name its relation.,copper civic profile,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_statutory_ledger_handle:public_train_v2-frame-0:public_train_v2-entity-1,public_train_v2,train_v2_registry_statutory_ledger_handle,statutory ledger handle,"In the open schema for brook public dossier, choose the slot described by: statutory ledger handle.",brook public dossier,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_statutory_ledger_handle:public_train_v2-frame-1:public_train_v2-entity-2,public_train_v2,train_v2_registry_statutory_ledger_handle,statutory ledger handle,Resolve this public attribute request about copper civic profile: statutory ledger handle.,copper civic profile,registry_id,known,,,,,,,false,false,,pending
public_train_v2:registry_id:train_v2_registry_statutory_ledger_handle:public_train_v2-frame-2:public_train_v2-entity-3,public_train_v2,train_v2_registry_statutory_ledger_handle,statutory ledger handle,The descriptor attached to drift open record reads 'statutory ledger handle'; name its relation.,drift open record,registry_id,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_municipal_boundary_glyph:public_train_v2-frame-0:public_train_v2-entity-2,public_train_v2,train_v2_city_municipal_boundary_glyph,municipal boundary glyph,"In the open schema for copper civic profile, choose the slot described by: municipal boundary glyph.",copper civic profile,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_municipal_boundary_glyph:public_train_v2-frame-1:public_train_v2-entity-3,public_train_v2,train_v2_city_municipal_boundary_glyph,municipal boundary glyph,Resolve this public attribute request about drift open record: municipal boundary glyph.,drift open record,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_municipal_boundary_glyph:public_train_v2-frame-2:public_train_v2-entity-4,public_train_v2,train_v2_city_municipal_boundary_glyph,municipal boundary glyph,The descriptor attached to ember catalog subject reads 'municipal boundary glyph'; name its relation.,ember catalog subject,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_town_jurisdiction_shorthand:public_train_v2-frame-0:public_train_v2-entity-3,public_train_v2,train_v2_city_town_jurisdiction_shorthand,town jurisdiction shorthand,"In the open schema for drift open record, choose the slot described by: town jurisdiction shorthand.",drift open record,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_town_jurisdiction_shorthand:public_train_v2-frame-1:public_train_v2-entity-4,public_train_v2,train_v2_city_town_jurisdiction_shorthand,town jurisdiction shorthand,Resolve this public attribute request about ember catalog subject: town jurisdiction shorthand.,ember catalog subject,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_town_jurisdiction_shorthand:public_train_v2-frame-2:public_train_v2-entity-5,public_train_v2,train_v2_city_town_jurisdiction_shorthand,town jurisdiction shorthand,The descriptor attached to fern reference card reads 'town jurisdiction shorthand'; name its relation.,fern reference card,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_civic_territory_marker:public_train_v2-frame-0:public_train_v2-entity-4,public_train_v2,train_v2_city_civic_territory_marker,civic territory marker,"In the open schema for ember catalog subject, choose the slot described by: civic territory marker.",ember catalog subject,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_civic_territory_marker:public_train_v2-frame-1:public_train_v2-entity-5,public_train_v2,train_v2_city_civic_territory_marker,civic territory marker,Resolve this public attribute request about fern reference card: civic territory marker.,fern reference card,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_civic_territory_marker:public_train_v2-frame-2:public_train_v2-entity-0,public_train_v2,train_v2_city_civic_territory_marker,civic territory marker,The descriptor attached to alder research card reads 'civic territory marker'; name its relation.,alder research card,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_borough_geography_symbol:public_train_v2-frame-0:public_train_v2-entity-5,public_train_v2,train_v2_city_borough_geography_symbol,borough geography symbol,"In the open schema for fern reference card, choose the slot described by: borough geography symbol.",fern reference card,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_borough_geography_symbol:public_train_v2-frame-1:public_train_v2-entity-0,public_train_v2,train_v2_city_borough_geography_symbol,borough geography symbol,Resolve this public attribute request about alder research card: borough geography symbol.,alder research card,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_borough_geography_symbol:public_train_v2-frame-2:public_train_v2-entity-1,public_train_v2,train_v2_city_borough_geography_symbol,borough geography symbol,The descriptor attached to brook public dossier reads 'borough geography symbol'; name its relation.,brook public dossier,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_metropolis_ward_signifier:public_train_v2-frame-0:public_train_v2-entity-0,public_train_v2,train_v2_city_metropolis_ward_signifier,metropolis ward signifier,"In the open schema for alder research card, choose the slot described by: metropolis ward signifier.",alder research card,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_metropolis_ward_signifier:public_train_v2-frame-1:public_train_v2-entity-1,public_train_v2,train_v2_city_metropolis_ward_signifier,metropolis ward signifier,Resolve this public attribute request about brook public dossier: metropolis ward signifier.,brook public dossier,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_metropolis_ward_signifier:public_train_v2-frame-2:public_train_v2-entity-2,public_train_v2,train_v2_city_metropolis_ward_signifier,metropolis ward signifier,The descriptor attached to copper civic profile reads 'metropolis ward signifier'; name its relation.,copper civic profile,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_communal_ward_notation:public_train_v2-frame-0:public_train_v2-entity-1,public_train_v2,train_v2_city_communal_ward_notation,communal ward notation,"In the open schema for brook public dossier, choose the slot described by: communal ward notation.",brook public dossier,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_communal_ward_notation:public_train_v2-frame-1:public_train_v2-entity-2,public_train_v2,train_v2_city_communal_ward_notation,communal ward notation,Resolve this public attribute request about copper civic profile: communal ward notation.,copper civic profile,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_communal_ward_notation:public_train_v2-frame-2:public_train_v2-entity-3,public_train_v2,train_v2_city_communal_ward_notation,communal ward notation,The descriptor attached to drift open record reads 'communal ward notation'; name its relation.,drift open record,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_settlement_region_pointer:public_train_v2-frame-0:public_train_v2-entity-2,public_train_v2,train_v2_city_settlement_region_pointer,settlement region pointer,"In the open schema for copper civic profile, choose the slot described by: settlement region pointer.",copper civic profile,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_settlement_region_pointer:public_train_v2-frame-1:public_train_v2-entity-3,public_train_v2,train_v2_city_settlement_region_pointer,settlement region pointer,Resolve this public attribute request about drift open record: settlement region pointer.,drift open record,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_settlement_region_pointer:public_train_v2-frame-2:public_train_v2-entity-4,public_train_v2,train_v2_city_settlement_region_pointer,settlement region pointer,The descriptor attached to ember catalog subject reads 'settlement region pointer'; name its relation.,ember catalog subject,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_geographic_municipality_token:public_train_v2-frame-0:public_train_v2-entity-3,public_train_v2,train_v2_city_geographic_municipality_token,geographic municipality token,"In the open schema for drift open record, choose the slot described by: geographic municipality token.",drift open record,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_geographic_municipality_token:public_train_v2-frame-1:public_train_v2-entity-4,public_train_v2,train_v2_city_geographic_municipality_token,geographic municipality token,Resolve this public attribute request about ember catalog subject: geographic municipality token.,ember catalog subject,city_code,known,,,,,,,false,false,,pending
public_train_v2:city_code:train_v2_city_geographic_municipality_token:public_train_v2-frame-2:public_train_v2-entity-5,public_train_v2,train_v2_city_geographic_municipality_token,geographic municipality token,The descriptor attached to fern reference card reads 'geographic municipality token'; name its relation.,fern reference card,city_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_protected_portal_entry_secret:public_train_v2-frame-0:public_train_v2-entity-4,public_train_v2,train_v2_access_protected_portal_entry_secret,protected portal entry secret,"In the open schema for ember catalog subject, choose the slot described by: protected portal entry secret.",ember catalog subject,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_protected_portal_entry_secret:public_train_v2-frame-1:public_train_v2-entity-5,public_train_v2,train_v2_access_protected_portal_entry_secret,protected portal entry secret,Resolve this public attribute request about fern reference card: protected portal entry secret.,fern reference card,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_protected_portal_entry_secret:public_train_v2-frame-2:public_train_v2-entity-0,public_train_v2,train_v2_access_protected_portal_entry_secret,protected portal entry secret,The descriptor attached to alder research card reads 'protected portal entry secret'; name its relation.,alder research card,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_restricted_console_unlock_phrase:public_train_v2-frame-0:public_train_v2-entity-5,public_train_v2,train_v2_access_restricted_console_unlock_phrase,restricted console unlock phrase,"In the open schema for fern reference card, choose the slot described by: restricted console unlock phrase.",fern reference card,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_restricted_console_unlock_phrase:public_train_v2-frame-1:public_train_v2-entity-0,public_train_v2,train_v2_access_restricted_console_unlock_phrase,restricted console unlock phrase,Resolve this public attribute request about alder research card: restricted console unlock phrase.,alder research card,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_restricted_console_unlock_phrase:public_train_v2-frame-2:public_train_v2-entity-1,public_train_v2,train_v2_access_restricted_console_unlock_phrase,restricted console unlock phrase,The descriptor attached to brook public dossier reads 'restricted console unlock phrase'; name its relation.,brook public dossier,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_authenticated_gateway_bearer:public_train_v2-frame-0:public_train_v2-entity-0,public_train_v2,train_v2_access_authenticated_gateway_bearer,authenticated gateway bearer,"In the open schema for alder research card, choose the slot described by: authenticated gateway bearer.",alder research card,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_authenticated_gateway_bearer:public_train_v2-frame-1:public_train_v2-entity-1,public_train_v2,train_v2_access_authenticated_gateway_bearer,authenticated gateway bearer,Resolve this public attribute request about brook public dossier: authenticated gateway bearer.,brook public dossier,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_authenticated_gateway_bearer:public_train_v2-frame-2:public_train_v2-entity-2,public_train_v2,train_v2_access_authenticated_gateway_bearer,authenticated gateway bearer,The descriptor attached to copper civic profile reads 'authenticated gateway bearer'; name its relation.,copper civic profile,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_service_admission_password:public_train_v2-frame-0:public_train_v2-entity-1,public_train_v2,train_v2_access_service_admission_password,service admission password,"In the open schema for brook public dossier, choose the slot described by: service admission password.",brook public dossier,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_service_admission_password:public_train_v2-frame-1:public_train_v2-entity-2,public_train_v2,train_v2_access_service_admission_password,service admission password,Resolve this public attribute request about copper civic profile: service admission password.,copper civic profile,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_service_admission_password:public_train_v2-frame-2:public_train_v2-entity-3,public_train_v2,train_v2_access_service_admission_password,service admission password,The descriptor attached to drift open record reads 'service admission password'; name its relation.,drift open record,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_vault_keypad_response:public_train_v2-frame-0:public_train_v2-entity-2,public_train_v2,train_v2_access_vault_keypad_response,vault keypad response,"In the open schema for copper civic profile, choose the slot described by: vault keypad response.",copper civic profile,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_vault_keypad_response:public_train_v2-frame-1:public_train_v2-entity-3,public_train_v2,train_v2_access_vault_keypad_response,vault keypad response,Resolve this public attribute request about drift open record: vault keypad response.,drift open record,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_vault_keypad_response:public_train_v2-frame-2:public_train_v2-entity-4,public_train_v2,train_v2_access_vault_keypad_response,vault keypad response,The descriptor attached to ember catalog subject reads 'vault keypad response'; name its relation.,ember catalog subject,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_account_authorization_secret:public_train_v2-frame-0:public_train_v2-entity-3,public_train_v2,train_v2_access_account_authorization_secret,account authorization secret,"In the open schema for drift open record, choose the slot described by: account authorization secret.",drift open record,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_account_authorization_secret:public_train_v2-frame-1:public_train_v2-entity-4,public_train_v2,train_v2_access_account_authorization_secret,account authorization secret,Resolve this public attribute request about ember catalog subject: account authorization secret.,ember catalog subject,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_account_authorization_secret:public_train_v2-frame-2:public_train_v2-entity-5,public_train_v2,train_v2_access_account_authorization_secret,account authorization secret,The descriptor attached to fern reference card reads 'account authorization secret'; name its relation.,fern reference card,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_resource_signon_credential:public_train_v2-frame-0:public_train_v2-entity-4,public_train_v2,train_v2_access_resource_signon_credential,resource signon credential,"In the open schema for ember catalog subject, choose the slot described by: resource signon credential.",ember catalog subject,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_resource_signon_credential:public_train_v2-frame-1:public_train_v2-entity-5,public_train_v2,train_v2_access_resource_signon_credential,resource signon credential,Resolve this public attribute request about fern reference card: resource signon credential.,fern reference card,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_resource_signon_credential:public_train_v2-frame-2:public_train_v2-entity-0,public_train_v2,train_v2_access_resource_signon_credential,resource signon credential,The descriptor attached to alder research card reads 'resource signon credential'; name its relation.,alder research card,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_guarded_interface_passcode:public_train_v2-frame-0:public_train_v2-entity-5,public_train_v2,train_v2_access_guarded_interface_passcode,guarded interface passcode,"In the open schema for fern reference card, choose the slot described by: guarded interface passcode.",fern reference card,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_guarded_interface_passcode:public_train_v2-frame-1:public_train_v2-entity-0,public_train_v2,train_v2_access_guarded_interface_passcode,guarded interface passcode,Resolve this public attribute request about alder research card: guarded interface passcode.,alder research card,access_code,known,,,,,,,false,false,,pending
public_train_v2:access_code:train_v2_access_guarded_interface_passcode:public_train_v2-frame-2:public_train_v2-entity-1,public_train_v2,train_v2_access_guarded_interface_passcode,guarded interface passcode,The descriptor attached to brook public dossier reads 'guarded interface passcode'; name its relation.,brook public dossier,access_code,known,,,,,,,false,false,,pending
