row_id,split,phrase_family,phrase,frame,entity,proposed_label,sample_type,reviewer_1_label,reviewer_2_label,reviewer_1_type,reviewer_2_type,adjudicated_label,adjudicated_type,ambiguous_flag,unrelated_flag,notes,review_status
legacy-c24:public_locked_audit:registry_id:locked_statutory_roster_reference:public_locked_audit-frame-2:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_statutory_roster_reference,statutory roster reference,Read the answer-free schema of maple locked-audit subject; target descriptor: statutory roster reference.,maple locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_statutory_roster_reference:public_locked_audit-frame-3:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_statutory_roster_reference,statutory roster reference,Map the wording statutory roster reference to one public field for northstar locked-audit subject.,northstar locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_filing_ledger_locator:public_locked_audit-frame-0:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_filing_ledger_locator,filing ledger locator,"In the audit-only public card for prairie locked-audit subject, identify the field paraphrased as filing ledger locator.",prairie locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_filing_ledger_locator:public_locked_audit-frame-1:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_filing_ledger_locator,filing ledger locator,"For public subject maple locked-audit subject, which stored slot corresponds to the description filing ledger locator?",maple locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_filing_ledger_locator:public_locked_audit-frame-2:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_filing_ledger_locator,filing ledger locator,Read the answer-free schema of northstar locked-audit subject; target descriptor: filing ledger locator.,northstar locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_filing_ledger_locator:public_locked_audit-frame-3:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_filing_ledger_locator,filing ledger locator,Map the wording filing ledger locator to one public field for opal locked-audit subject.,opal locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_institutional_catalog_token:public_locked_audit-frame-0:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_institutional_catalog_token,institutional catalog token,"In the audit-only public card for maple locked-audit subject, identify the field paraphrased as institutional catalog token.",maple locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_institutional_catalog_token:public_locked_audit-frame-1:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_institutional_catalog_token,institutional catalog token,"For public subject northstar locked-audit subject, which stored slot corresponds to the description institutional catalog token?",northstar locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_institutional_catalog_token:public_locked_audit-frame-2:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_institutional_catalog_token,institutional catalog token,Read the answer-free schema of opal locked-audit subject; target descriptor: institutional catalog token.,opal locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_institutional_catalog_token:public_locked_audit-frame-3:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_institutional_catalog_token,institutional catalog token,Map the wording institutional catalog token to one public field for prairie locked-audit subject.,prairie locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_enrollment_roll_marker:public_locked_audit-frame-0:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_enrollment_roll_marker,enrollment roll marker,"In the audit-only public card for northstar locked-audit subject, identify the field paraphrased as enrollment roll marker.",northstar locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_enrollment_roll_marker:public_locked_audit-frame-1:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_enrollment_roll_marker,enrollment roll marker,"For public subject opal locked-audit subject, which stored slot corresponds to the description enrollment roll marker?",opal locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_enrollment_roll_marker:public_locked_audit-frame-2:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_enrollment_roll_marker,enrollment roll marker,Read the answer-free schema of prairie locked-audit subject; target descriptor: enrollment roll marker.,prairie locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:registry_id:locked_enrollment_roll_marker:public_locked_audit-frame-3:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_enrollment_roll_marker,enrollment roll marker,Map the wording enrollment roll marker to one public field for maple locked-audit subject.,maple locked-audit subject,registry_id,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_municipal_zone_designation:public_locked_audit-frame-0:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_municipal_zone_designation,municipal zone designation,"In the audit-only public card for opal locked-audit subject, identify the field paraphrased as municipal zone designation.",opal locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_municipal_zone_designation:public_locked_audit-frame-1:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_municipal_zone_designation,municipal zone designation,"For public subject prairie locked-audit subject, which stored slot corresponds to the description municipal zone designation?",prairie locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_municipal_zone_designation:public_locked_audit-frame-2:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_municipal_zone_designation,municipal zone designation,Read the answer-free schema of maple locked-audit subject; target descriptor: municipal zone designation.,maple locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_municipal_zone_designation:public_locked_audit-frame-3:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_municipal_zone_designation,municipal zone designation,Map the wording municipal zone designation to one public field for northstar locked-audit subject.,northstar locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_civic_locality_marker:public_locked_audit-frame-0:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_civic_locality_marker,civic locality marker,"In the audit-only public card for prairie locked-audit subject, identify the field paraphrased as civic locality marker.",prairie locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_civic_locality_marker:public_locked_audit-frame-1:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_civic_locality_marker,civic locality marker,"For public subject maple locked-audit subject, which stored slot corresponds to the description civic locality marker?",maple locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_civic_locality_marker:public_locked_audit-frame-2:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_civic_locality_marker,civic locality marker,Read the answer-free schema of northstar locked-audit subject; target descriptor: civic locality marker.,northstar locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_civic_locality_marker:public_locked_audit-frame-3:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_civic_locality_marker,civic locality marker,Map the wording civic locality marker to one public field for opal locked-audit subject.,opal locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_township_geography_reference:public_locked_audit-frame-0:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_township_geography_reference,township geography reference,"In the audit-only public card for maple locked-audit subject, identify the field paraphrased as township geography reference.",maple locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_township_geography_reference:public_locked_audit-frame-1:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_township_geography_reference,township geography reference,"For public subject northstar locked-audit subject, which stored slot corresponds to the description township geography reference?",northstar locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_township_geography_reference:public_locked_audit-frame-2:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_township_geography_reference,township geography reference,Read the answer-free schema of opal locked-audit subject; target descriptor: township geography reference.,opal locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_township_geography_reference:public_locked_audit-frame-3:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_township_geography_reference,township geography reference,Map the wording township geography reference to one public field for prairie locked-audit subject.,prairie locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_urban_jurisdiction_locator:public_locked_audit-frame-0:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_urban_jurisdiction_locator,urban jurisdiction locator,"In the audit-only public card for northstar locked-audit subject, identify the field paraphrased as urban jurisdiction locator.",northstar locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_urban_jurisdiction_locator:public_locked_audit-frame-1:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_urban_jurisdiction_locator,urban jurisdiction locator,"For public subject opal locked-audit subject, which stored slot corresponds to the description urban jurisdiction locator?",opal locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_urban_jurisdiction_locator:public_locked_audit-frame-2:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_urban_jurisdiction_locator,urban jurisdiction locator,Read the answer-free schema of prairie locked-audit subject; target descriptor: urban jurisdiction locator.,prairie locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_urban_jurisdiction_locator:public_locked_audit-frame-3:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_urban_jurisdiction_locator,urban jurisdiction locator,Map the wording urban jurisdiction locator to one public field for maple locked-audit subject.,maple locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_settlement_area_tag:public_locked_audit-frame-0:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_settlement_area_tag,settlement area tag,"In the audit-only public card for opal locked-audit subject, identify the field paraphrased as settlement area tag.",opal locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_settlement_area_tag:public_locked_audit-frame-1:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_settlement_area_tag,settlement area tag,"For public subject prairie locked-audit subject, which stored slot corresponds to the description settlement area tag?",prairie locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_settlement_area_tag:public_locked_audit-frame-2:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_settlement_area_tag,settlement area tag,Read the answer-free schema of maple locked-audit subject; target descriptor: settlement area tag.,maple locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_settlement_area_tag:public_locked_audit-frame-3:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_settlement_area_tag,settlement area tag,Map the wording settlement area tag to one public field for northstar locked-audit subject.,northstar locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_metropolitan_locale_designation:public_locked_audit-frame-0:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_metropolitan_locale_designation,metropolitan locale designation,"In the audit-only public card for prairie locked-audit subject, identify the field paraphrased as metropolitan locale designation.",prairie locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_metropolitan_locale_designation:public_locked_audit-frame-1:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_metropolitan_locale_designation,metropolitan locale designation,"For public subject maple locked-audit subject, which stored slot corresponds to the description metropolitan locale designation?",maple locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_metropolitan_locale_designation:public_locked_audit-frame-2:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_metropolitan_locale_designation,metropolitan locale designation,Read the answer-free schema of northstar locked-audit subject; target descriptor: metropolitan locale designation.,northstar locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:city_code:locked_metropolitan_locale_designation:public_locked_audit-frame-3:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_metropolitan_locale_designation,metropolitan locale designation,Map the wording metropolitan locale designation to one public field for opal locked-audit subject.,opal locked-audit subject,city_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_protected_entry_authenticator:public_locked_audit-frame-0:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_protected_entry_authenticator,protected-entry authenticator,"In the audit-only public card for maple locked-audit subject, identify the field paraphrased as protected-entry authenticator.",maple locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_protected_entry_authenticator:public_locked_audit-frame-1:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_protected_entry_authenticator,protected-entry authenticator,"For public subject northstar locked-audit subject, which stored slot corresponds to the description protected-entry authenticator?",northstar locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_protected_entry_authenticator:public_locked_audit-frame-2:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_protected_entry_authenticator,protected-entry authenticator,Read the answer-free schema of opal locked-audit subject; target descriptor: protected-entry authenticator.,opal locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_protected_entry_authenticator:public_locked_audit-frame-3:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_protected_entry_authenticator,protected-entry authenticator,Map the wording protected-entry authenticator to one public field for prairie locked-audit subject.,prairie locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_secure_resource_admission_token:public_locked_audit-frame-0:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_secure_resource_admission_token,secure resource admission token,"In the audit-only public card for northstar locked-audit subject, identify the field paraphrased as secure resource admission token.",northstar locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_secure_resource_admission_token:public_locked_audit-frame-1:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_secure_resource_admission_token,secure resource admission token,"For public subject opal locked-audit subject, which stored slot corresponds to the description secure resource admission token?",opal locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_secure_resource_admission_token:public_locked_audit-frame-2:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_secure_resource_admission_token,secure resource admission token,Read the answer-free schema of prairie locked-audit subject; target descriptor: secure resource admission token.,prairie locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_secure_resource_admission_token:public_locked_audit-frame-3:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_secure_resource_admission_token,secure resource admission token,Map the wording secure resource admission token to one public field for maple locked-audit subject.,maple locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_account_opening_secret_phrase:public_locked_audit-frame-0:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_account_opening_secret_phrase,account opening secret phrase,"In the audit-only public card for opal locked-audit subject, identify the field paraphrased as account opening secret phrase.",opal locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_account_opening_secret_phrase:public_locked_audit-frame-1:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_account_opening_secret_phrase,account opening secret phrase,"For public subject prairie locked-audit subject, which stored slot corresponds to the description account opening secret phrase?",prairie locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_account_opening_secret_phrase:public_locked_audit-frame-2:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_account_opening_secret_phrase,account opening secret phrase,Read the answer-free schema of maple locked-audit subject; target descriptor: account opening secret phrase.,maple locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_account_opening_secret_phrase:public_locked_audit-frame-3:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_account_opening_secret_phrase,account opening secret phrase,Map the wording account opening secret phrase to one public field for northstar locked-audit subject.,northstar locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_guarded_service_signin_value:public_locked_audit-frame-0:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_guarded_service_signin_value,guarded service sign-in value,"In the audit-only public card for prairie locked-audit subject, identify the field paraphrased as guarded service sign-in value.",prairie locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_guarded_service_signin_value:public_locked_audit-frame-1:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_guarded_service_signin_value,guarded service sign-in value,"For public subject maple locked-audit subject, which stored slot corresponds to the description guarded service sign-in value?",maple locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_guarded_service_signin_value:public_locked_audit-frame-2:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_guarded_service_signin_value,guarded service sign-in value,Read the answer-free schema of northstar locked-audit subject; target descriptor: guarded service sign-in value.,northstar locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_guarded_service_signin_value:public_locked_audit-frame-3:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_guarded_service_signin_value,guarded service sign-in value,Map the wording guarded service sign-in value to one public field for opal locked-audit subject.,opal locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_authorization_challenge_token:public_locked_audit-frame-0:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_authorization_challenge_token,authorization challenge token,"In the audit-only public card for maple locked-audit subject, identify the field paraphrased as authorization challenge token.",maple locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_authorization_challenge_token:public_locked_audit-frame-1:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_authorization_challenge_token,authorization challenge token,"For public subject northstar locked-audit subject, which stored slot corresponds to the description authorization challenge token?",northstar locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_authorization_challenge_token:public_locked_audit-frame-2:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_authorization_challenge_token,authorization challenge token,Read the answer-free schema of opal locked-audit subject; target descriptor: authorization challenge token.,opal locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_authorization_challenge_token:public_locked_audit-frame-3:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_authorization_challenge_token,authorization challenge token,Map the wording authorization challenge token to one public field for prairie locked-audit subject.,prairie locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_restricted_entry_credential:public_locked_audit-frame-0:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_restricted_entry_credential,credential for restricted entry,"In the audit-only public card for northstar locked-audit subject, identify the field paraphrased as credential for restricted entry.",northstar locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_restricted_entry_credential:public_locked_audit-frame-1:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_restricted_entry_credential,credential for restricted entry,"For public subject opal locked-audit subject, which stored slot corresponds to the description credential for restricted entry?",opal locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_restricted_entry_credential:public_locked_audit-frame-2:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_restricted_entry_credential,credential for restricted entry,Read the answer-free schema of prairie locked-audit subject; target descriptor: credential for restricted entry.,prairie locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:access_code:locked_restricted_entry_credential:public_locked_audit-frame-3:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_restricted_entry_credential,credential for restricted entry,Map the wording credential for restricted entry to one public field for maple locked-audit subject.,maple locked-audit subject,access_code,known,,,,,,,false,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_lookup_token:public_locked_audit-frame-0:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_ambiguous_lookup_token,general lookup token,"In the audit-only public card for opal locked-audit subject, identify the field paraphrased as general lookup token.",opal locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_lookup_token:public_locked_audit-frame-1:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_ambiguous_lookup_token,general lookup token,"For public subject prairie locked-audit subject, which stored slot corresponds to the description general lookup token?",prairie locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_lookup_token:public_locked_audit-frame-2:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_ambiguous_lookup_token,general lookup token,Read the answer-free schema of maple locked-audit subject; target descriptor: general lookup token.,maple locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_lookup_token:public_locked_audit-frame-3:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_ambiguous_lookup_token,general lookup token,Map the wording general lookup token to one public field for northstar locked-audit subject.,northstar locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_profile_marker:public_locked_audit-frame-0:public_locked_audit-entity-3,c24_public_locked_audit_legacy_review,locked_ambiguous_profile_marker,assigned profile marker,"In the audit-only public card for prairie locked-audit subject, identify the field paraphrased as assigned profile marker.",prairie locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_profile_marker:public_locked_audit-frame-1:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_ambiguous_profile_marker,assigned profile marker,"For public subject maple locked-audit subject, which stored slot corresponds to the description assigned profile marker?",maple locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_profile_marker:public_locked_audit-frame-2:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_ambiguous_profile_marker,assigned profile marker,Read the answer-free schema of northstar locked-audit subject; target descriptor: assigned profile marker.,northstar locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_profile_marker:public_locked_audit-frame-3:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_ambiguous_profile_marker,assigned profile marker,Map the wording assigned profile marker to one public field for opal locked-audit subject.,opal locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_reference_label:public_locked_audit-frame-0:public_locked_audit-entity-0,c24_public_locked_audit_legacy_review,locked_ambiguous_reference_label,unspecified reference label,"In the audit-only public card for maple locked-audit subject, identify the field paraphrased as unspecified reference label.",maple locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_reference_label:public_locked_audit-frame-1:public_locked_audit-entity-1,c24_public_locked_audit_legacy_review,locked_ambiguous_reference_label,unspecified reference label,"For public subject northstar locked-audit subject, which stored slot corresponds to the description unspecified reference label?",northstar locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
legacy-c24:public_locked_audit:ambiguous:locked_ambiguous_reference_label:public_locked_audit-frame-2:public_locked_audit-entity-2,c24_public_locked_audit_legacy_review,locked_ambiguous_reference_label,unspecified reference label,Read the answer-free schema of opal locked-audit subject; target descriptor: unspecified reference label.,opal locked-audit subject,ambiguous,ambiguous,,,,,,,true,false,,pending
